frame,spritename,x,y,w,h,confidence
668,ground.png,324,322,26,38,0.979726
668,ground.png,298,322,26,38,0.93679
668,ground.png,170,322,26,38,0.86311
668,regMario4S.png,182,273,22,50,0.922125
668,pipeBody2.png,69,295,45,26,0.857138
668,pipeBody2.png,327,273,45,26,0.952234
668,pipeBody2.png,327,289,45,26,0.953048
668,pipeBody2.png,327,293,45,26,0.932901
668,pipeBody2.png,327,284,45,26,0.916406
668,pipeBody2.png,327,279,45,26,0.950005
668,pipeFull2S.png,66,270,52,52,0.922166
668,pipeFull2S.png,323,244,52,52,0.929431
669,cloud2S.png,280,38,78,39,0.94831
669,cloud2S.png,74,64,78,39,0.800228
669,cloud3S.png,48,64,104,39,0.948071
669,ground.png,165,322,26,38,0.893587
669,ground.png,87,322,26,38,0.90703
669,ground.png,10,322,26,38,0.972211
669,ground.png,62,322,26,38,0.9083
669,ground.png,139,322,26,38,0.960111
669,ground.png,190,322,26,38,0.90441
669,ground.png,113,322,26,38,0.959819
669,ground.png,216,322,26,38,0.976138
669,ground.png,319,322,26,38,0.95952
669,ground.png,36,322,26,38,0.973287
669,ground.png,293,322,26,38,0.904929
669,ground.png,268,322,26,38,0.912496
669,ground.png,242,322,26,38,0.974294
669,ground.png,371,322,26,38,0.898507
669,ground.png,345,322,26,38,0.96165
669,regMario4S.png,182,273,22,50,0.925399
669,pipeBody2.png,322,276,45,26,0.957767
669,pipeBody2.png,65,295,45,26,0.840495
669,pipeBody2.png,322,289,45,26,0.960758
669,pipeBody2.png,322,293,45,26,0.943818
669,pipeBody2.png,322,269,45,26,0.845659
669,pipeBody2.png,322,283,45,26,0.953513
669,pipeFull2S.png,319,244,52,52,0.922789
669,pipeFull2S.png,61,270,52,52,0.928248
670,cloud2S.png,273,38,78,39,0.935997
670,cloud2S.png,67,64,78,39,0.800755
670,cloud3S.png,41,64,104,39,0.912697
670,ground.png,158,322,26,38,0.959156
670,ground.png,210,322,26,38,0.937076
670,ground.png,338,322,26,38,0.881758
670,ground.png,261,322,26,38,0.94799
670,ground.png,107,322,26,38,0.923941
670,ground.png,55,322,26,38,0.948447
670,ground.png,81,322,26,38,0.968268
670,ground.png,29,322,26,38,0.868492
670,ground.png,184,322,26,38,0.974285
670,ground.png,287,322,26,38,0.963699
670,ground.png,132,322,26,38,0.885236
670,ground.png,313,322,26,38,0.92246
670,ground.png,4,322,26,38,0.93512
670,ground.png,235,322,26,38,0.868947
670,ground.png,364,322,26,38,0.960643
670,regMario6S.png,180,271,26,52,0.916355
670,pipeBody2.png,316,273,45,26,0.888648
670,pipeBody2.png,316,289,45,26,0.888921
670,pipeBody2.png,316,283,45,26,0.883242
670,pipeBody2.png,316,293,45,26,0.875063
670,pipeBody2.png,58,295,45,26,0.881418
670,pipeFull2S.png,55,270,52,52,0.894575
670,pipeFull2S.png,312,244,52,52,0.953197
671,cloud2S.png,269,38,78,39,0.925201
671,cloud2S.png,63,64,78,39,0.777992
671,cloud3S.png,37,64,104,39,0.934504
671,ground.png,76,322,26,38,0.954734
671,ground.png,334,322,26,38,0.936884
671,ground.png,205,322,26,38,0.965883
671,ground.png,359,322,26,38,0.849973
671,ground.png,50,322,26,38,0.86138
671,ground.png,256,322,26,38,0.861213
671,ground.png,179,322,26,38,0.932613
671,ground.png,154,322,26,38,0.857255
671,ground.png,102,322,26,38,0.981843
671,ground.png,308,322,26,38,0.980839
671,ground.png,25,322,26,38,0.920905
671,ground.png,385,322,26,38,0.939271
671,ground.png,282,322,26,38,0.958246
671,ground.png,128,322,26,38,0.936945
671,ground.png,231,322,26,38,0.921494
671,regMario5S.png,180,275,26,48,0.923746
671,pipeBody2.png,311,289,45,26,0.945383
671,pipeBody2.png,311,293,45,26,0.927787
671,pipeBody2.png,311,285,45,26,0.929145
671,pipeBody2.png,311,276,45,26,0.940607
671,pipeBody2.png,311,270,45,26,0.935403
671,pipeBody2.png,53,295,45,26,0.858422
671,pipeBody2.png,311,280,45,26,0.930248
671,pipeFull2S.png,50,270,52,52,0.925365
671,pipeFull2S.png,307,244,52,52,0.943138
672,cloud2S.png,260,38,78,39,0.918204
672,cloud2S.png,54,64,78,39,0.783799
672,cloud3S.png,29,64,104,39,0.92563
672,ground.png,145,322,26,38,0.874424
672,ground.png,351,322,26,38,0.867591
672,ground.png,300,322,26,38,0.979474
672,ground.png,94,322,26,38,0.981946
672,ground.png,248,322,26,38,0.888315
672,ground.png,274,322,26,38,0.959702
672,ground.png,17,322,26,38,0.92257
672,ground.png,377,322,26,38,0.940632
672,ground.png,326,322,26,38,0.935337
672,ground.png,120,322,26,38,0.936323
672,ground.png,223,322,26,38,0.924431
672,ground.png,68,322,26,38,0.958882
672,ground.png,197,322,26,38,0.955723
672,ground.png,171,322,26,38,0.943765
672,ground.png,42,322,26,38,0.888259
672,regMario5S.png,180,275,26,48,0.923379
672,pipeBody2.png,45,295,45,26,0.868542
672,pipeBody2.png,303,289,45,26,0.936372
672,pipeBody2.png,303,281,45,26,0.900826
672,pipeBody2.png,303,285,45,26,0.919544
672,pipeBody2.png,303,273,45,26,0.934816
672,pipeFull2S.png,42,270,52,52,0.921568
672,pipeFull2S.png,299,244,52,52,0.950466
673,cloud2S.png,50,64,78,39,0.785946
673,cloud2S.png,256,38,78,39,0.934201
673,cloud3S.png,24,64,104,39,0.939282
673,ground.png,218,322,26,38,0.924682
673,ground.png,269,322,26,38,0.943746
673,ground.png,321,322,26,38,0.913621
673,ground.png,115,322,26,38,0.91205
673,ground.png,166,322,26,38,0.956776
673,ground.png,372,322,26,38,0.958252
673,ground.png,140,322,26,38,0.877883
673,ground.png,89,322,26,38,0.963727
673,ground.png,63,322,26,38,0.945455
673,ground.png,346,322,26,38,0.877135
673,ground.png,37,322,26,38,0.866038
673,ground.png,12,322,26,38,0.927846
673,ground.png,192,322,26,38,0.973045
673,ground.png,243,322,26,38,0.862867
673,ground.png,295,322,26,38,0.961967
673,regMario4S.png,182,273,22,50,0.924227
673,pipeBody2.png,40,295,45,26,0.825706
673,pipeBody2.png,298,276,45,26,0.961243
673,pipeBody2.png,298,289,45,26,0.962708
673,pipeBody2.png,298,293,45,26,0.94257
673,pipeBody2.png,298,269,45,26,0.845237
673,pipeBody2.png,298,284,45,26,0.929631
673,pipeFull2S.png,294,244,52,52,0.915588
673,pipeFull2S.png,37,270,52,52,0.926609
674,cloud2S.png,251,38,78,39,0.952314
674,cloud2S.png,45,64,78,39,0.805254
674,cloud3S.png,19,64,104,39,0.950342
674,ground.png,33,322,26,38,0.932342
674,ground.png,342,322,26,38,0.946833
674,ground.png,136,322,26,38,0.948798
674,ground.png,239,322,26,38,0.929234
674,ground.png,84,322,26,38,0.951735
674,ground.png,290,322,26,38,0.955026
674,ground.png,213,322,26,38,0.964106
674,ground.png,368,322,26,38,0.850645
674,ground.png,58,322,26,38,0.870008
674,ground.png,316,322,26,38,0.981498
674,ground.png,162,322,26,38,0.852686
674,ground.png,110,322,26,38,0.981169
674,ground.png,187,322,26,38,0.925212
674,ground.png,7,322,26,38,0.964808
674,ground.png,264,322,26,38,0.863842
674,regMario4S.png,182,273,22,50,0.920696
674,pipeBody2.png,293,276,45,26,0.953507
674,pipeBody2.png,36,295,45,26,0.802478
674,pipeBody2.png,293,289,45,26,0.955137
674,pipeBody2.png,293,285,45,26,0.941014
674,pipeBody2.png,293,293,45,26,0.937995
674,pipeBody2.png,293,280,45,26,0.942884
674,pipeBody2.png,293,271,45,26,0.927698
674,pipeFull2S.png,32,270,52,52,0.926049
674,pipeFull2S.png,290,244,52,52,0.9272
675,cloud2S.png,38,64,78,39,0.798664
675,cloud2S.png,244,38,78,39,0.934634
675,cloud3S.png,13,64,104,39,0.912418
675,ground.png,129,322,26,38,0.944941
675,ground.png,206,322,26,38,0.866633
675,ground.png,104,322,26,38,0.879587
675,ground.png,361,322,26,38,0.973953
675,ground.png,52,322,26,38,0.994146
675,ground.png,181,322,26,38,0.937983
675,ground.png,26,322,26,38,0.966564
675,ground.png,284,322,26,38,0.960655
675,ground.png,335,322,26,38,0.945867
675,ground.png,310,322,26,38,0.879901
675,ground.png,258,322,26,38,0.992634
675,ground.png,155,322,26,38,0.976618
675,ground.png,78,322,26,38,0.962342
675,ground.png,0,322,26,38,0.876652
675,ground.png,232,322,26,38,0.963586
675,regMario6S.png,180,271,26,52,0.914079
675,pipeBody2.png,29,295,45,26,0.881944
675,pipeBody2.png,287,273,45,26,0.917748
675,pipeBody2.png,287,289,45,26,0.919278
675,pipeFull2S.png,26,270,52,52,0.905858
675,pipeFull2S.png,283,244,52,52,0.957336
676,cloud2S.png,240,38,78,39,0.928413
676,cloud2S.png,34,64,78,39,0.780822
676,cloud3S.png,8,64,104,39,0.935872
676,ground.png,382,322,26,38,0.954189
676,ground.png,305,322,26,38,0.907098
676,ground.png,253,322,26,38,0.947028
676,ground.png,47,322,26,38,0.949019
676,ground.png,21,322,26,38,0.856653
676,ground.png,227,322,26,38,0.861147
676,ground.png,356,322,26,38,0.960723
676,ground.png,124,322,26,38,0.87704
676,ground.png,150,322,26,38,0.959917
676,ground.png,99,322,26,38,0.908248
676,ground.png,73,322,26,38,0.963323
676,ground.png,176,322,26,38,0.973349
676,ground.png,279,322,26,38,0.963044
676,ground.png,202,322,26,38,0.928065
676,ground.png,330,322,26,38,0.878916
676,regMario5S.png,180,275,26,48,0.924404
676,pipeBody2.png,24,295,45,26,0.854502
676,pipeBody2.png,282,273,45,26,0.9318
676,pipeBody2.png,282,277,45,26,0.912524
676,pipeBody2.png,282,289,45,26,0.933253
676,pipeBody2.png,282,293,45,26,0.914185
676,pipeBody2.png,282,269,45,26,0.813773
676,pipeBody2.png,282,283,45,26,0.926245
676,pipeFull2S.png,21,270,52,52,0.918818
676,pipeFull2S.png,278,244,52,52,0.932976
677,cloud2S.png,25,64,78,39,0.781176
677,cloud2S.png,232,38,78,39,0.914877
677,cloud3S.png,0,64,104,39,0.928159
677,ground.png,13,322,26,38,0.902899
677,ground.png,116,322,26,38,0.918923
677,ground.png,91,322,26,38,0.890858
677,ground.png,142,322,26,38,0.971438
677,ground.png,219,322,26,38,0.898016
677,ground.png,65,322,26,38,0.956849
677,ground.png,168,322,26,38,0.970989
677,ground.png,271,322,26,38,0.957534
677,ground.png,348,322,26,38,0.971969
677,ground.png,245,322,26,38,0.956518
677,ground.png,322,322,26,38,0.920089
677,ground.png,374,322,26,38,0.953168
677,ground.png,297,322,26,38,0.894423
677,ground.png,194,322,26,38,0.892976
677,ground.png,39,322,26,38,0.958602
677,regMario5S.png,180,275,26,48,0.922975
677,pipeBody2.png,274,280,45,26,0.901768
677,pipeBody2.png,274,273,45,26,0.913734
677,pipeBody2.png,16,295,45,26,0.861076
677,pipeBody2.png,274,296,45,26,0.824873
677,pipeBody2.png,274,289,45,26,0.916195
677,pipeFull2S.png,270,244,52,52,0.939623
677,pipeFull2S.png,13,270,52,52,0.915623
678,cloud2S.png,21,64,78,39,0.791713
678,cloud2S.png,227,38,78,39,0.940078
678,ground.png,240,322,26,38,0.899552
678,ground.png,60,322,26,38,0.979123
678,ground.png,343,322,26,38,0.879298
678,ground.png,34,322,26,38,0.898779
678,ground.png,86,322,26,38,0.969322
678,ground.png,9,322,26,38,0.890443
678,ground.png,112,322,26,38,0.901731
678,ground.png,215,322,26,38,0.888804
678,ground.png,189,322,26,38,0.943982
678,ground.png,292,322,26,38,0.96983
678,ground.png,266,322,26,38,0.97705
678,ground.png,318,322,26,38,0.905448
678,ground.png,163,322,26,38,0.961488
678,ground.png,369,322,26,38,0.935245
678,ground.png,137,322,26,38,0.881113
678,regMario4S.png,182,273,22,50,0.922718
678,pipeBody2.png,269,289,45,26,0.955373
678,pipeBody2.png,11,295,45,26,0.817931
678,pipeBody2.png,269,273,45,26,0.955914
678,pipeBody2.png,269,295,45,26,0.946601
678,pipeBody2.png,269,279,45,26,0.952954
678,pipeBody2.png,269,283,45,26,0.948299
678,pipeFull2S.png,8,270,52,52,0.929808
678,pipeFull2S.png,265,244,52,52,0.915496
679,cloud2S.png,16,64,78,39,0.806173
679,cloud2S.png,222,38,78,39,0.954243
679,ground.png,158,322,26,38,0.9697
679,ground.png,364,322,26,38,0.931396
679,ground.png,210,322,26,38,0.927896
679,ground.png,338,322,26,38,0.886406
679,ground.png,261,322,26,38,0.952329
679,ground.png,107,322,26,38,0.919573
679,ground.png,55,322,26,38,0.956579
679,ground.png,81,322,26,38,0.962583
679,ground.png,29,322,26,38,0.884533
679,ground.png,184,322,26,38,0.96489
679,ground.png,287,322,26,38,0.963743
679,ground.png,132,322,26,38,0.893776
679,ground.png,313,322,26,38,0.915462
679,ground.png,4,322,26,38,0.924719
679,ground.png,235,322,26,38,0.886319
679,regMario4S.png,182,273,22,50,0.919568
679,pipeBody2.png,264,289,45,26,0.941663
679,pipeBody2.png,264,273,45,26,0.939823
679,pipeBody2.png,264,278,45,26,0.913099
679,pipeBody2.png,7,295,45,26,0.843806
679,pipeBody2.png,264,295,45,26,0.932654
679,pipeBody2.png,264,283,45,26,0.934391
679,pipeFull2S.png,261,244,52,52,0.926601
679,pipeFull2S.png,3,270,52,52,0.919143
680,cloud2S.png,9,64,78,39,0.793832
680,cloud2S.png,215,38,78,39,0.930105
680,ground.png,255,322,26,38,0.952747
680,ground.png,75,322,26,38,0.875325
680,ground.png,126,322,26,38,0.974076
680,ground.png,152,322,26,38,0.968015
680,ground.png,229,322,26,38,0.962274
680,ground.png,332,322,26,38,0.974072
680,ground.png,178,322,26,38,0.885855
680,ground.png,358,322,26,38,0.946503
680,ground.png,281,322,26,38,0.87581
680,ground.png,384,322,26,38,0.877656
680,ground.png,203,322,26,38,0.919599
680,ground.png,49,322,26,38,0.952018
680,ground.png,306,322,26,38,0.93174
680,ground.png,23,322,26,38,0.963985
680,ground.png,100,322,26,38,0.933481
680,regMario6S.png,180,271,26,52,0.915201
680,pipeBody2.png,0,295,45,26,0.898191
680,pipeBody2.png,258,280,45,26,0.876899
680,pipeBody2.png,258,273,45,26,0.889462
680,pipeBody2.png,258,289,45,26,0.885679
680,pipeBody2.png,258,293,45,26,0.871683
680,pipeFull2S.png,254,244,52,52,0.954918
681,cloud2S.png,211,38,78,39,0.929399
681,cloud2S.png,5,64,78,39,0.782793
681,ground.png,353,322,26,38,0.971259
681,ground.png,44,322,26,38,0.988904
681,ground.png,173,322,26,38,0.934111
681,ground.png,18,322,26,38,0.961817
681,ground.png,276,322,26,38,0.959615
681,ground.png,327,322,26,38,0.944634
681,ground.png,224,322,26,38,0.965913
681,ground.png,147,322,26,38,0.973916
681,ground.png,70,322,26,38,0.958471
681,ground.png,302,322,26,38,0.870939
681,ground.png,121,322,26,38,0.949606
681,ground.png,379,322,26,38,0.893454
681,ground.png,250,322,26,38,0.989724
681,ground.png,96,322,26,38,0.873469
681,ground.png,199,322,26,38,0.867697
681,regMario7S.png,180,265,26,52,0.943413
681,pipeBody2.png,253,273,45,26,0.955001
681,pipeBody2.png,253,289,45,26,0.956716
681,pipeBody2.png,253,279,45,26,0.953181
681,pipeBody2.png,253,269,45,26,0.840825
681,pipeBody2.png,253,293,45,26,0.938579
681,pipeBody2.png,253,283,45,26,0.949549
681,pipeFull2S.png,249,244,52,52,0.932282
682,bush2S.png,331,295,78,26,0.772097
682,cloud2S.png,203,38,78,39,0.920747
682,ground.png,216,322,26,38,0.974566
682,ground.png,190,322,26,38,0.915375
682,ground.png,319,322,26,38,0.958957
682,ground.png,242,322,26,38,0.977361
682,ground.png,293,322,26,38,0.897496
682,ground.png,139,322,26,38,0.96334
682,ground.png,62,322,26,38,0.914856
682,ground.png,87,322,26,38,0.901096
682,ground.png,268,322,26,38,0.918949
682,ground.png,113,322,26,38,0.95801
682,ground.png,371,322,26,38,0.854748
682,ground.png,345,322,26,38,0.959224
682,ground.png,36,322,26,38,0.977253
682,ground.png,165,322,26,38,0.901537
682,ground.png,10,322,26,38,0.972619
682,regMario7S.png,180,245,26,52,0.933234
682,pipeBody2.png,245,273,45,26,0.950655
682,pipeBody2.png,245,280,45,26,0.938871
682,pipeBody2.png,245,289,45,26,0.949058
682,pipeBody2.png,245,284,45,26,0.922284
682,pipeBody2.png,245,293,45,26,0.932498
682,pipeBody2.png,245,269,45,26,0.836167
682,pipeFull2S.png,241,244,52,52,0.941254
683,bush2S.png,326,295,78,26,0.769166
683,cloud2S.png,198,38,78,39,0.941666
683,ground.png,289,322,26,38,0.871276
683,ground.png,57,322,26,38,0.94651
683,ground.png,314,322,26,38,0.915154
683,ground.png,160,322,26,38,0.962691
683,ground.png,31,322,26,38,0.964308
683,ground.png,5,322,26,38,0.903177
683,ground.png,108,322,26,38,0.9192
683,ground.png,211,322,26,38,0.900955
683,ground.png,134,322,26,38,0.976577
683,ground.png,237,322,26,38,0.962419
683,ground.png,263,322,26,38,0.946051
683,ground.png,83,322,26,38,0.877042
683,ground.png,186,322,26,38,0.894219
683,ground.png,340,322,26,38,0.977894
683,ground.png,366,322,26,38,0.91697
683,regMario7S.png,180,234,26,52,0.947572
683,pipeBody2.png,240,273,45,26,0.944046
683,pipeBody2.png,240,296,45,26,0.850587
683,pipeBody2.png,240,289,45,26,0.943887
683,pipeBody2.png,240,280,45,26,0.931643
683,pipeFull2S.png,236,244,52,52,0.914293
684,bush2S.png,322,295,78,26,0.780401
684,cloud2S.png,193,38,78,39,0.954623
684,ground.png,129,322,26,38,0.951957
684,ground.png,206,322,26,38,0.881864
684,ground.png,104,322,26,38,0.869483
684,ground.png,361,322,26,38,0.930435
684,ground.png,52,322,26,38,0.992437
684,ground.png,181,322,26,38,0.940774
684,ground.png,26,322,26,38,0.969693
684,ground.png,284,322,26,38,0.954325
684,ground.png,335,322,26,38,0.948057
684,ground.png,310,322,26,38,0.863505
684,ground.png,258,322,26,38,0.993637
684,ground.png,155,322,26,38,0.976969
684,ground.png,78,322,26,38,0.956862
684,ground.png,0,322,26,38,0.887083
684,ground.png,232,322,26,38,0.97009
684,regMario7S.png,180,225,26,52,0.937351
684,pipeBody2.png,235,273,45,26,0.944995
684,pipeBody2.png,235,279,45,26,0.9429
684,pipeBody2.png,235,289,45,26,0.943959
684,pipeFull2S.png,232,244,52,52,0.934025
685,bush2S.png,315,295,78,26,0.793204
685,cloud2S.png,186,38,78,39,0.923317
685,goombaBrown1S.png,354,297,26,26,0.773871
685,ground.png,97,322,26,38,0.960496
685,ground.png,355,322,26,38,0.82504
685,ground.png,174,322,26,38,0.942088
685,ground.png,303,322,26,38,0.960993
685,ground.png,380,322,26,38,0.940035
685,ground.png,329,322,26,38,0.951797
685,ground.png,20,322,26,38,0.964575
685,ground.png,226,322,26,38,0.966403
685,ground.png,149,322,26,38,0.859293
685,ground.png,252,322,26,38,0.887848
685,ground.png,277,322,26,38,0.922221
685,ground.png,123,322,26,38,0.942303
685,ground.png,46,322,26,38,0.880578
685,ground.png,71,322,26,38,0.927525
685,ground.png,200,322,26,38,0.980974
685,regMario7S.png,180,210,26,52,0.948523
685,pipeBody2.png,229,289,45,26,0.939576
685,pipeBody2.png,229,273,45,26,0.942902
685,pipeBody2.png,229,283,45,26,0.934662
685,pipeBody2.png,229,295,45,26,0.931713
685,pipeBody2.png,229,269,45,26,0.827518
685,pipeBody2.png,229,279,45,26,0.939098
685,pipeFull2S.png,225,244,52,52,0.94715
686,bush2S.png,310,295,78,26,0.7795
686,cloud2S.png,182,38,78,39,0.935105
686,goombaBrown1S.png,351,297,26,26,0.763265
686,ground.png,67,322,26,38,0.865192
686,ground.png,324,322,26,38,0.978471
686,ground.png,15,322,26,38,0.965385
686,ground.png,92,322,26,38,0.925688
686,ground.png,170,322,26,38,0.886108
686,ground.png,195,322,26,38,0.914823
686,ground.png,118,322,26,38,0.979827
686,ground.png,41,322,26,38,0.942848
686,ground.png,144,322,26,38,0.957109
686,ground.png,247,322,26,38,0.945403
686,ground.png,221,322,26,38,0.96706
686,ground.png,298,322,26,38,0.920838
686,ground.png,350,322,26,38,0.907392
686,ground.png,273,322,26,38,0.871417
686,ground.png,376,322,26,38,0.886628
686,regMario7S.png,180,202,26,52,0.946053
686,pipeBody2.png,224,273,45,26,0.95255
686,pipeBody2.png,224,289,45,26,0.952496
686,pipeBody2.png,224,283,45,26,0.946443
686,pipeBody2.png,224,294,45,26,0.91868
686,pipeFull2S.png,220,244,52,52,0.927682
687,bush2S.png,302,295,78,26,0.772802
687,cloud2S.png,174,38,78,39,0.928193
687,goombaBrown1S.png,344,297,26,26,0.75465
687,ground.png,33,322,26,38,0.938248
687,ground.png,342,322,26,38,0.898141
